CustomerID,Quantity,UnitPrice,Cluster,Cluster_Label,Color
13862.0,1682,1.7316197183098592,0,Regular Customers,C0
13863.0,219,2.4454545454545453,0,Regular Customers,C0
13865.0,204,3.902333333333333,0,Regular Customers,C0
13866.0,57,3.375714285714286,0,Regular Customers,C0
13867.0,513,3.9440983606557376,0,Regular Customers,C0
13868.0,1964,1.8542424242424242,0,Regular Customers,C0
13869.0,1721,2.9445928338762215,0,Regular Customers,C0
13870.0,1320,3.3756779661016947,0,Regular Customers,C0
13871.0,2801,3.7522485207100593,0,Regular Customers,C0
13873.0,138,4.582083333333333,0,Regular Customers,C0
13874.0,180,5.5055555555555555,0,Regular Customers,C0
13875.0,1316,1.9584615384615385,0,Regular Customers,C0
13876.0,36,5.114285714285714,0,Regular Customers,C0
13877.0,108,1.1766666666666665,0,Regular Customers,C0
13878.0,475,4.655277777777778,0,Regular Customers,C0
13880.0,1842,2.68830303030303,0,Regular Customers,C0
13881.0,10062,2.684555555555556,0,Regular Customers,C0
13882.0,950,3.632878787878788,0,Regular Customers,C0
13883.0,1368,3.44883870967742,0,Regular Customers,C0
13884.0,297,3.5391666666666666,0,Regular Customers,C0
13885.0,182,3.960714285714286,0,Regular Customers,C0
13886.0,126,3.805,0,Regular Customers,C0
13887.0,147,3.8542105263157898,0,Regular Customers,C0
13888.0,258,4.1217500000000005,0,Regular Customers,C0
13889.0,146,3.8333333333333335,0,Regular Customers,C0
13890.0,826,3.461140350877193,0,Regular Customers,C0
13892.0,983,1.1092592592592592,0,Regular Customers,C0
13893.0,190,6.199999999999999,0,Regular Customers,C0
13894.0,339,2.6253333333333333,0,Regular Customers,C0
13895.0,1364,2.9522689075630253,0,Regular Customers,C0
13897.0,200,1.9476470588235293,0,Regular Customers,C0
13898.0,133,2.6141666666666667,0,Regular Customers,C0
13899.0,156,3.0310526315789477,0,Regular Customers,C0
13900.0,430,3.113720930232558,0,Regular Customers,C0
13901.0,1739,3.7404697986577182,0,Regular Customers,C0
13904.0,332,1.323846153846154,0,Regular Customers,C0
13908.0,1470,2.8630158730158732,0,Regular Customers,C0
13911.0,2731,2.389189189189189,0,Regular Customers,C0
13914.0,379,2.844705882352941,0,Regular Customers,C0
13917.0,228,2.022222222222222,0,Regular Customers,C0
13918.0,1140,2.1853333333333333,0,Regular Customers,C0
13919.0,437,2.665454545454545,0,Regular Customers,C0
13922.0,93,4.988571428571428,0,Regular Customers,C0
13923.0,185,2.9745,0,Regular Customers,C0
13924.0,1532,2.8191240875912404,0,Regular Customers,C0
13925.0,327,6.757555555555555,0,Regular Customers,C0
13926.0,104,6.533636363636364,0,Regular Customers,C0
13927.0,214,2.6957142857142857,0,Regular Customers,C0
13928.0,129,5.767407407407408,0,Regular Customers,C0
13929.0,139,5.76,0,Regular Customers,C0
13930.0,274,1.6405882352941177,0,Regular Customers,C0
13931.0,721,2.0393220338983054,0,Regular Customers,C0
13932.0,72,6.103125,0,Regular Customers,C0
13933.0,205,3.460434782608696,0,Regular Customers,C0
13934.0,390,3.1870967741935483,0,Regular Customers,C0
13936.0,324,1.5792592592592594,0,Regular Customers,C0
13937.0,123,1.6944444444444444,0,Regular Customers,C0
13938.0,70,1.012857142857143,0,Regular Customers,C0
13939.0,843,1.2219565217391304,0,Regular Customers,C0
13940.0,516,3.121428571428571,0,Regular Customers,C0
13941.0,2307,3.865531914893617,0,Regular Customers,C0
13946.0,443,1.679090909090909,0,Regular Customers,C0
13947.0,44,2.93,0,Regular Customers,C0
13948.0,40,3.9499999999999997,0,Regular Customers,C0
13949.0,2474,1.456625,0,Regular Customers,C0
13950.0,321,4.691388888888889,0,Regular Customers,C0
13951.0,459,3.4892307692307694,0,Regular Customers,C0
13952.0,1425,3.960442028985508,0,Regular Customers,C0
13953.0,2724,2.293,0,Regular Customers,C0
13954.0,141,6.062,0,Regular Customers,C0
13955.0,154,3.016060606060606,0,Regular Customers,C0
13956.0,491,3.4226973684210527,0,Regular Customers,C0
13958.0,-23,7.790000000000001,0,Regular Customers,C0
13959.0,357,2.2039130434782606,0,Regular Customers,C0
13960.0,142,2.105,0,Regular Customers,C0
13962.0,87,7.019090909090909,0,Regular Customers,C0
13963.0,460,3.2680000000000002,0,Regular Customers,C0
13967.0,42,3.6,0,Regular Customers,C0
13969.0,4483,2.9466666666666668,0,Regular Customers,C0
13971.0,1818,2.241139240506329,0,Regular Customers,C0
13972.0,187,2.546,0,Regular Customers,C0
13973.0,109,3.7563636363636363,0,Regular Customers,C0
13974.0,249,2.1967857142857143,0,Regular Customers,C0
13975.0,1725,2.198970588235294,0,Regular Customers,C0
13976.0,154,3.568,0,Regular Customers,C0
13978.0,315,1.2106666666666668,0,Regular Customers,C0
13979.0,639,1.8322222222222222,0,Regular Customers,C0
13980.0,172,3.9145454545454546,0,Regular Customers,C0
13982.0,1132,2.247478260869565,0,Regular Customers,C0
13983.0,1170,6.108928571428571,0,Regular Customers,C0
13984.0,271,2.0470588235294116,0,Regular Customers,C0
13985.0,3439,2.37985835694051,0,Regular Customers,C0
13986.0,430,1.8615384615384616,0,Regular Customers,C0
13988.0,3025,3.0094142259414225,0,Regular Customers,C0
13989.0,1313,2.6253658536585367,0,Regular Customers,C0
13990.0,190,2.66,0,Regular Customers,C0
13991.0,996,1.5198837209302327,0,Regular Customers,C0
13992.0,64,1.17,0,Regular Customers,C0
13993.0,892,5.63216,0,Regular Customers,C0
13994.0,940,3.8118064516129033,0,Regular Customers,C0
13995.0,867,2.2117241379310344,0,Regular Customers,C0
13999.0,2231,2.309575471698113,0,Regular Customers,C0
14000.0,707,1.868125,0,Regular Customers,C0
14001.0,959,3.554,0,Regular Customers,C0
14002.0,877,2.411489361702128,0,Regular Customers,C0
14004.0,2668,2.8440350877192984,0,Regular Customers,C0
14005.0,2478,2.205238095238095,0,Regular Customers,C0
14006.0,641,2.3706666666666667,0,Regular Customers,C0
14009.0,361,2.7797727272727273,0,Regular Customers,C0
14012.0,160,2.8318181818181816,0,Regular Customers,C0
14013.0,462,1.3817647058823528,0,Regular Customers,C0
14014.0,1076,0.5679487179487179,0,Regular Customers,C0
14015.0,378,3.107,0,Regular Customers,C0
14016.0,2124,4.003888888888889,0,Regular Customers,C0
14019.0,1034,2.604117647058824,0,Regular Customers,C0
14020.0,441,2.848974358974359,0,Regular Customers,C0
14021.0,192,4.502272727272727,0,Regular Customers,C0
14022.0,487,1.2953571428571429,0,Regular Customers,C0
14023.0,345,2.870967741935484,0,Regular Customers,C0
14024.0,150,3.70125,0,Regular Customers,C0
14027.0,62,2.143333333333333,0,Regular Customers,C0
14029.0,198,4.366,0,Regular Customers,C0
14030.0,1479,4.054444444444445,0,Regular Customers,C0
14031.0,5370,4.593875968992248,0,Regular Customers,C0
14032.0,2008,2.3635526315789472,0,Regular Customers,C0
14034.0,315,2.3206521739130435,0,Regular Customers,C0
14035.0,739,2.81030303030303,0,Regular Customers,C0
14036.0,268,4.371842105263158,0,Regular Customers,C0
14037.0,46,3.460714285714286,0,Regular Customers,C0
14038.0,963,1.9288172043010752,0,Regular Customers,C0
14039.0,92,2.033333333333333,0,Regular Customers,C0
14040.0,1524,3.8085062240663903,0,Regular Customers,C0
14041.0,94,1.870952380952381,0,Regular Customers,C0
14044.0,308,2.5656937799043065,0,Regular Customers,C0
14045.0,535,4.233333333333333,0,Regular Customers,C0
14046.0,460,0.5407142857142857,0,Regular Customers,C0
14047.0,377,4.824411764705882,0,Regular Customers,C0
14048.0,274,2.2002272727272727,0,Regular Customers,C0
14049.0,3846,2.5562376237623763,0,Regular Customers,C0
14050.0,689,1.5387037037037037,0,Regular Customers,C0
14051.0,3741,4.690697674418605,0,Regular Customers,C0
14052.0,89,2.882142857142857,0,Regular Customers,C0
14053.0,215,1.3775,0,Regular Customers,C0
14054.0,62,1.5133333333333334,0,Regular Customers,C0
14055.0,216,4.453,0,Regular Customers,C0
14056.0,4232,2.8125709219858157,0,Regular Customers,C0
14057.0,4708,1.899553264604811,0,Regular Customers,C0
14059.0,128,2.3125,0,Regular Customers,C0
14060.0,5374,1.4356650246305418,0,Regular Customers,C0
14062.0,5593,2.8256756756756753,0,Regular Customers,C0
14064.0,1350,1.5659756097560975,0,Regular Customers,C0
14066.0,45,4.364285714285715,0,Regular Customers,C0
14067.0,361,2.8625,0,Regular Customers,C0
14068.0,73,4.091666666666667,0,Regular Customers,C0
14071.0,900,2.3796696696696693,0,Regular Customers,C0
14073.0,128,2.3992857142857145,0,Regular Customers,C0
14075.0,754,1.8132558139534884,0,Regular Customers,C0
14076.0,81,2.009130434782609,0,Regular Customers,C0
14077.0,268,2.665952380952381,0,Regular Customers,C0
14078.0,310,2.6804615384615382,0,Regular Customers,C0
14079.0,301,3.2733333333333334,0,Regular Customers,C0
14080.0,48,0.95,0,Regular Customers,C0
14081.0,593,3.166474358974359,0,Regular Customers,C0
14082.0,110,2.587586206896552,0,Regular Customers,C0
14083.0,732,2.806243093922652,0,Regular Customers,C0
14085.0,3183,2.424124168514412,0,Regular Customers,C0
14087.0,250,1.5825714285714285,0,Regular Customers,C0
14088.0,12593,5.72277966101695,0,Regular Customers,C0
14089.0,134,2.207142857142857,0,Regular Customers,C0
14090.0,72,1.06,0,Regular Customers,C0
14092.0,2061,2.7355760368663593,0,Regular Customers,C0
14093.0,406,1.4897142857142855,0,Regular Customers,C0
14096.0,16335,8.068707098283932,0,Regular Customers,C0
14098.0,104,1.7047619047619047,0,Regular Customers,C0
14099.0,2177,2.6174206349206353,0,Regular Customers,C0
14100.0,64,3.388461538461539,0,Regular Customers,C0
14101.0,6942,1.73,0,Regular Customers,C0
14102.0,938,2.11702380952381,0,Regular Customers,C0
14104.0,72,7.933809523809523,0,Regular Customers,C0
14105.0,798,2.91828947368421,0,Regular Customers,C0
14107.0,1788,2.6614516129032255,0,Regular Customers,C0
14108.0,380,3.112,0,Regular Customers,C0
14109.0,56,2.7535714285714286,0,Regular Customers,C0
14110.0,2455,2.3743312101910825,0,Regular Customers,C0
14111.0,457,3.7318181818181815,0,Regular Customers,C0
14112.0,1608,2.6701156069364163,0,Regular Customers,C0
14113.0,635,2.6965,0,Regular Customers,C0
14114.0,101,6.312666666666667,0,Regular Customers,C0
14116.0,707,3.251666666666667,0,Regular Customers,C0
14117.0,72,1.25,0,Regular Customers,C0
14119.0,-2,9.95,0,Regular Customers,C0
14121.0,2078,2.451739130434783,0,Regular Customers,C0
14124.0,1618,0.358,0,Regular Customers,C0
14125.0,1640,3.1613173652694613,0,Regular Customers,C0
14126.0,458,3.86625,0,Regular Customers,C0
14127.0,321,3.9595454545454545,0,Regular Customers,C0
14128.0,564,1.895,0,Regular Customers,C0
14129.0,592,2.734423076923077,0,Regular Customers,C0
14130.0,258,2.865373134328358,0,Regular Customers,C0
14132.0,3366,1.7238805970149254,0,Regular Customers,C0
14133.0,342,3.712,0,Regular Customers,C0
14135.0,3850,2.472462686567164,0,Regular Customers,C0
14138.0,610,2.3117021276595744,0,Regular Customers,C0
14139.0,510,1.4576923076923076,0,Regular Customers,C0
14140.0,809,1.9086567164179105,0,Regular Customers,C0
14141.0,337,3.438695652173913,0,Regular Customers,C0
14142.0,313,1.7704545454545455,0,Regular Customers,C0
14143.0,30,5.485714285714286,0,Regular Customers,C0
14145.0,636,4.95,0,Regular Customers,C0
14146.0,1886,2.6660816326530616,0,Regular Customers,C0
14147.0,96,4.0,0,Regular Customers,C0
14148.0,16,7.55,0,Regular Customers,C0
14149.0,129,3.0985,0,Regular Customers,C0
14150.0,496,1.6823076923076923,0,Regular Customers,C0
14152.0,699,1.1376,0,Regular Customers,C0
14154.0,465,7.893076923076923,0,Regular Customers,C0
14155.0,25,5.45,0,Regular Customers,C0
14156.0,57025,4.608654929577464,2,Wholesale Customers,C2
14157.0,273,2.212857142857143,0,Regular Customers,C0
14158.0,781,1.5365853658536586,0,Regular Customers,C0
14159.0,4395,1.4938613861386139,0,Regular Customers,C0
14161.0,455,3.1771296296296296,0,Regular Customers,C0
14162.0,142,3.8892,0,Regular Customers,C0
14163.0,893,4.738076923076923,0,Regular Customers,C0
14164.0,1033,1.5541379310344827,0,Regular Customers,C0
14165.0,54,3.2376,0,Regular Customers,C0
14167.0,150,4.298461538461539,0,Regular Customers,C0
14171.0,167,2.8863793103448274,0,Regular Customers,C0
14173.0,150,4.376896551724138,0,Regular Customers,C0
14174.0,94,1.9373076923076922,0,Regular Customers,C0
14175.0,1461,3.780975609756098,0,Regular Customers,C0
14176.0,207,3.5078125,0,Regular Customers,C0
14177.0,204,4.360697674418605,0,Regular Customers,C0
14178.0,1505,1.7031192660550458,0,Regular Customers,C0
14179.0,330,2.813575757575758,0,Regular Customers,C0
14180.0,710,9.405201612903225,0,Regular Customers,C0
14184.0,127,5.418333333333333,0,Regular Customers,C0
14185.0,6,59.73333333333333,0,Regular Customers,C0
14188.0,1145,1.9461971830985916,0,Regular Customers,C0
14189.0,3919,2.184981949458484,0,Regular Customers,C0
14191.0,3657,2.0268441064638787,0,Regular Customers,C0
14193.0,445,2.724047619047619,0,Regular Customers,C0
14194.0,5783,3.365248344370861,0,Regular Customers,C0
14195.0,702,5.35,0,Regular Customers,C0
14196.0,142,3.265,0,Regular Customers,C0
14198.0,280,4.6463636363636365,0,Regular Customers,C0
14199.0,28,5.8999999999999995,0,Regular Customers,C0
14201.0,578,2.669230769230769,0,Regular Customers,C0
14204.0,82,2.4050000000000002,0,Regular Customers,C0
14205.0,99,4.183333333333334,0,Regular Customers,C0
14206.0,274,2.185238095238095,0,Regular Customers,C0
14208.0,114,3.5269999999999997,0,Regular Customers,C0
14209.0,688,5.255227272727272,0,Regular Customers,C0
14210.0,759,3.827378640776699,0,Regular Customers,C0
14211.0,1232,2.874406779661017,0,Regular Customers,C0
14212.0,1152,1.2522222222222221,0,Regular Customers,C0
14213.0,-244,4.89,0,Regular Customers,C0
14214.0,748,2.2997142857142854,0,Regular Customers,C0
14215.0,1354,2.2277981651376146,0,Regular Customers,C0
14216.0,594,4.716271186440678,0,Regular Customers,C0
14217.0,677,5.657383177570094,0,Regular Customers,C0
14218.0,160,1.4400000000000002,0,Regular Customers,C0
14219.0,78,2.2885714285714287,0,Regular Customers,C0
14220.0,272,3.3961904761904766,0,Regular Customers,C0
14221.0,2190,3.2797938144329897,0,Regular Customers,C0
14222.0,607,1.706829268292683,0,Regular Customers,C0
14223.0,583,3.9662295081967214,0,Regular Customers,C0
14224.0,514,3.8577966101694914,0,Regular Customers,C0
14226.0,1301,3.0394520547945203,0,Regular Customers,C0
14227.0,1811,2.8719672131147544,0,Regular Customers,C0
14229.0,590,3.394186046511628,0,Regular Customers,C0
14231.0,402,4.3570370370370375,0,Regular Customers,C0
14232.0,1937,1.8089830508474576,0,Regular Customers,C0
14233.0,671,2.76,0,Regular Customers,C0
14234.0,963,1.591069182389937,0,Regular Customers,C0
14235.0,1947,2.045875,0,Regular Customers,C0
14236.0,310,2.0653333333333332,0,Regular Customers,C0
14237.0,38,7.122222222222222,0,Regular Customers,C0
14238.0,111,2.2874999999999996,0,Regular Customers,C0
14239.0,986,3.714224137931035,0,Regular Customers,C0
14240.0,418,3.439761904761905,0,Regular Customers,C0
14241.0,146,1.955,0,Regular Customers,C0
14242.0,123,3.720625,0,Regular Customers,C0
14243.0,1204,3.948175675675676,0,Regular Customers,C0
14245.0,971,3.115625,0,Regular Customers,C0
14246.0,804,2.9734666666666665,0,Regular Customers,C0
14247.0,47,3.912,0,Regular Customers,C0
14248.0,102,3.0525,0,Regular Customers,C0
14250.0,1200,2.487207207207207,0,Regular Customers,C0
14251.0,1674,2.0692307692307694,0,Regular Customers,C0
14256.0,410,4.1342592592592595,0,Regular Customers,C0
14257.0,1677,2.835607476635514,0,Regular Customers,C0
14258.0,7098,3.892589285714286,0,Regular Customers,C0
14259.0,68,2.83,0,Regular Customers,C0
14261.0,406,5.064038461538461,0,Regular Customers,C0
14262.0,1645,2.090699300699301,0,Regular Customers,C0
14264.0,66,6.554736842105264,0,Regular Customers,C0
14265.0,330,5.862903225806452,0,Regular Customers,C0
14267.0,461,4.359242424242424,0,Regular Customers,C0
14270.0,197,4.570689655172414,0,Regular Customers,C0
14271.0,88,2.491,0,Regular Customers,C0
14272.0,599,2.2675757575757576,0,Regular Customers,C0
14273.0,264,2.4848275862068965,0,Regular Customers,C0
14276.0,723,2.5732,0,Regular Customers,C0
14277.0,1624,3.8251754385964913,0,Regular Customers,C0
14280.0,52,4.73375,0,Regular Customers,C0
14282.0,2668,1.600320512820513,0,Regular Customers,C0
14284.0,157,4.858823529411764,0,Regular Customers,C0
14285.0,541,4.82037037037037,0,Regular Customers,C0
14286.0,4306,1.5431929824561403,0,Regular Customers,C0
14287.0,236,2.097272727272727,0,Regular Customers,C0
14288.0,187,3.5794117647058825,0,Regular Customers,C0
14289.0,292,5.346382978723404,0,Regular Customers,C0
14290.0,913,3.6520388349514565,0,Regular Customers,C0
14291.0,2748,2.623781512605042,0,Regular Customers,C0
14292.0,1643,3.349351851851852,0,Regular Customers,C0
14293.0,709,2.206393442622951,0,Regular Customers,C0
14295.0,82,3.0214285714285714,0,Regular Customers,C0
14297.0,861,2.44640625,0,Regular Customers,C0
14298.0,58021,1.4972560975609757,2,Wholesale Customers,C2
14299.0,2013,3.541975308641975,0,Regular Customers,C0
14300.0,32,1.383333333333333,0,Regular Customers,C0
14301.0,600,1.345625,0,Regular Customers,C0
14304.0,54,4.157407407407407,0,Regular Customers,C0
14305.0,1069,2.407636363636364,0,Regular Customers,C0
14306.0,1073,4.181714285714286,0,Regular Customers,C0
14307.0,2058,2.4864444444444445,0,Regular Customers,C0
14309.0,1619,2.510731707317073,0,Regular Customers,C0
14311.0,125,5.472962962962963,0,Regular Customers,C0
14312.0,1012,3.5480459770114945,0,Regular Customers,C0
14314.0,296,0.66625,0,Regular Customers,C0
14315.0,1010,3.6640384615384614,0,Regular Customers,C0
14317.0,255,3.0975,0,Regular Customers,C0
14320.0,239,1.963809523809524,0,Regular Customers,C0
14321.0,2406,1.41869918699187,0,Regular Customers,C0
14323.0,340,3.022439024390244,0,Regular Customers,C0
14326.0,99,2.961111111111111,0,Regular Customers,C0
14327.0,139,2.5875,0,Regular Customers,C0
14329.0,3075,2.88817843866171,0,Regular Customers,C0
14331.0,252,3.019285714285714,0,Regular Customers,C0
14332.0,481,2.1165384615384615,0,Regular Customers,C0
14333.0,52,8.405263157894737,0,Regular Customers,C0
14334.0,1730,3.3495705521472394,0,Regular Customers,C0
14335.0,379,2.2895238095238097,0,Regular Customers,C0
14336.0,1759,1.6151111111111112,0,Regular Customers,C0
14338.0,329,3.791470588235294,0,Regular Customers,C0
14339.0,150,1.9549999999999998,0,Regular Customers,C0
14340.0,58,2.9333333333333336,0,Regular Customers,C0
14341.0,1401,2.5953846153846154,0,Regular Customers,C0
14342.0,337,3.125,0,Regular Customers,C0
14344.0,477,4.225633802816901,0,Regular Customers,C0
14345.0,50,3.49,0,Regular Customers,C0
14346.0,605,4.602333333333333,0,Regular Customers,C0
14348.0,183,2.962222222222222,0,Regular Customers,C0
14349.0,86,2.3193548387096774,0,Regular Customers,C0
14350.0,166,2.211904761904762,0,Regular Customers,C0
14351.0,12,4.25,0,Regular Customers,C0
14352.0,538,3.8659574468085105,0,Regular Customers,C0
14353.0,64,1.3666666666666665,0,Regular Customers,C0
14354.0,210,1.2377777777777779,0,Regular Customers,C0
14355.0,92,2.85,0,Regular Customers,C0
14356.0,266,3.8600000000000003,0,Regular Customers,C0
14357.0,148,1.9502439024390246,0,Regular Customers,C0
14359.0,363,3.9344827586206894,0,Regular Customers,C0
14360.0,1151,3.1004237288135594,0,Regular Customers,C0
14362.0,100,2.3285365853658537,0,Regular Customers,C0
14364.0,1967,3.0260869565217394,0,Regular Customers,C0
14367.0,4410,3.1904878048780487,0,Regular Customers,C0
14368.0,36,6.125,0,Regular Customers,C0
14371.0,34,3.775,0,Regular Customers,C0
14373.0,17,11.625,0,Regular Customers,C0
14375.0,194,1.8789333333333331,0,Regular Customers,C0
14377.0,219,9.15,0,Regular Customers,C0
14379.0,292,2.1617391304347824,0,Regular Customers,C0
14381.0,146,1.627857142857143,0,Regular Customers,C0
14382.0,1237,1.6106870229007633,0,Regular Customers,C0
14383.0,817,3.32593220338983,0,Regular Customers,C0
14385.0,159,1.6164285714285715,0,Regular Customers,C0
14386.0,54,3.885714285714286,0,Regular Customers,C0
14387.0,819,3.382142857142857,0,Regular Customers,C0
14388.0,1933,2.7901047120418845,0,Regular Customers,C0
14389.0,702,1.9851612903225806,0,Regular Customers,C0
14390.0,2125,3.1346735395189005,0,Regular Customers,C0
14393.0,13,5.390000000000001,0,Regular Customers,C0
14395.0,1689,2.8422662889518415,0,Regular Customers,C0
14396.0,225,2.626849315068493,0,Regular Customers,C0
14397.0,1852,2.05,0,Regular Customers,C0
14400.0,450,1.8142307692307693,0,Regular Customers,C0
14401.0,4505,1.4233879781420766,0,Regular Customers,C0
14403.0,513,6.714230769230769,0,Regular Customers,C0
14404.0,831,3.084230769230769,0,Regular Customers,C0
14406.0,77,3.795,0,Regular Customers,C0
14407.0,1412,4.0248684210526315,0,Regular Customers,C0
14408.0,1616,1.8925233644859814,0,Regular Customers,C0
14409.0,1158,2.791636363636364,0,Regular Customers,C0
14410.0,293,2.4902439024390244,0,Regular Customers,C0
14411.0,196,8.175,0,Regular Customers,C0
14412.0,784,2.3953333333333333,0,Regular Customers,C0
14413.0,68,2.8065217391304347,0,Regular Customers,C0
14414.0,2509,0.9455102040816327,0,Regular Customers,C0
14415.0,2973,2.951535947712418,0,Regular Customers,C0
14416.0,326,1.6685714285714286,0,Regular Customers,C0
14418.0,1711,2.1406451612903226,0,Regular Customers,C0
14419.0,487,2.5041747572815534,0,Regular Customers,C0
14420.0,333,1.5353333333333334,0,Regular Customers,C0
14421.0,365,2.6351851851851853,0,Regular Customers,C0
14422.0,2906,2.810225225225225,0,Regular Customers,C0
14423.0,120,1.9833333333333332,0,Regular Customers,C0
14424.0,48,6.71,0,Regular Customers,C0
14426.0,2339,3.208030303030303,0,Regular Customers,C0
14427.0,228,1.9870588235294118,0,Regular Customers,C0
14428.0,428,4.120743243243243,0,Regular Customers,C0
14431.0,122,5.630909090909091,0,Regular Customers,C0
14432.0,2070,1.4508115183246075,0,Regular Customers,C0
14434.0,368,4.451666666666667,0,Regular Customers,C0
14436.0,129,2.1177777777777775,0,Regular Customers,C0
14437.0,59,18.608333333333334,0,Regular Customers,C0
14438.0,82,1.5944444444444443,0,Regular Customers,C0
14439.0,526,6.4809375,0,Regular Customers,C0
14440.0,588,4.7023636363636365,0,Regular Customers,C0
14441.0,430,6.2677966101694915,0,Regular Customers,C0
14442.0,475,6.298970588235294,0,Regular Customers,C0
14443.0,931,2.522551020408163,0,Regular Customers,C0
14446.0,933,1.8383276450511945,0,Regular Customers,C0
14447.0,571,2.576571428571429,0,Regular Customers,C0
14448.0,104,2.7175000000000002,0,Regular Customers,C0
14449.0,757,1.6575968992248062,0,Regular Customers,C0
14450.0,241,2.7905,0,Regular Customers,C0
14451.0,389,1.9695412844036697,0,Regular Customers,C0
14452.0,119,3.127741935483871,0,Regular Customers,C0
14453.0,49,3.777272727272727,0,Regular Customers,C0
14456.0,2901,1.778157625383828,0,Regular Customers,C0
14457.0,88,1.2550000000000001,0,Regular Customers,C0
14459.0,760,3.4364864864864866,0,Regular Customers,C0
14460.0,869,0.8752941176470588,0,Regular Customers,C0
14461.0,766,3.721833333333333,0,Regular Customers,C0
14462.0,932,2.8596747967479677,0,Regular Customers,C0
14463.0,179,5.976666666666667,0,Regular Customers,C0
14465.0,405,2.8282307692307693,0,Regular Customers,C0
14466.0,1006,3.7937499999999997,0,Regular Customers,C0
14467.0,278,2.7585555555555556,0,Regular Customers,C0
14470.0,193,4.8388372093023255,0,Regular Customers,C0
14472.0,1160,2.7660142348754446,0,Regular Customers,C0
14473.0,88,4.107142857142857,0,Regular Customers,C0
14474.0,139,6.6419999999999995,0,Regular Customers,C0
14475.0,428,3.4806382978723405,0,Regular Customers,C0
14476.0,132,3.2710526315789474,0,Regular Customers,C0
14477.0,719,1.8827272727272728,0,Regular Customers,C0
14479.0,117,4.016666666666667,0,Regular Customers,C0
14480.0,143,3.0015384615384617,0,Regular Customers,C0
14481.0,489,1.994,0,Regular Customers,C0
14482.0,1646,2.442361111111111,0,Regular Customers,C0
14483.0,95,2.0620000000000003,0,Regular Customers,C0
14484.0,210,2.0957142857142856,0,Regular Customers,C0
14485.0,71,2.682978723404255,0,Regular Customers,C0
14487.0,734,2.5668275862068963,0,Regular Customers,C0
14488.0,793,2.239591836734694,0,Regular Customers,C0
14489.0,299,1.7770000000000001,0,Regular Customers,C0
14491.0,139,4.54235294117647,0,Regular Customers,C0
14493.0,1279,3.0252032520325205,0,Regular Customers,C0
14494.0,92,1.6614285714285713,0,Regular Customers,C0
14495.0,62,2.0083333333333333,0,Regular Customers,C0
14496.0,159,5.65421052631579,0,Regular Customers,C0
14497.0,233,4.767096774193549,0,Regular Customers,C0
14498.0,1098,2.807720207253886,0,Regular Customers,C0
14499.0,501,1.9600515463917525,0,Regular Customers,C0
14500.0,117,6.214285714285714,0,Regular Customers,C0
14501.0,119,2.0541666666666667,0,Regular Customers,C0
14502.0,1483,2.4160538827258318,0,Regular Customers,C0
14503.0,2004,2.6662195121951218,0,Regular Customers,C0
14504.0,308,3.4827102803738317,0,Regular Customers,C0
14505.0,2743,2.9073225404732255,0,Regular Customers,C0
14506.0,730,3.365221518987342,0,Regular Customers,C0
14507.0,588,3.133061224489796,0,Regular Customers,C0
14508.0,131,3.432280701754386,0,Regular Customers,C0
14511.0,772,2.5629577464788733,0,Regular Customers,C0
14512.0,122,4.611739130434782,0,Regular Customers,C0
14513.0,355,2.576111111111111,0,Regular Customers,C0
14514.0,589,3.2264383561643837,0,Regular Customers,C0
14515.0,1134,2.7978217821782176,0,Regular Customers,C0
14517.0,91,5.333333333333333,0,Regular Customers,C0
14518.0,278,2.699375,0,Regular Customers,C0
14520.0,146,3.2075,0,Regular Customers,C0
14522.0,525,2.531764705882353,0,Regular Customers,C0
14523.0,251,2.72,0,Regular Customers,C0
14524.0,676,4.042660098522167,0,Regular Customers,C0
14525.0,2662,3.248791946308725,0,Regular Customers,C0
14527.0,2049,5.931394658753709,0,Regular Customers,C0
14528.0,278,1.973888888888889,0,Regular Customers,C0
14529.0,348,1.9686026200873363,0,Regular Customers,C0
14530.0,1410,4.156435185185185,0,Regular Customers,C0
14532.0,284,5.6234375000000005,0,Regular Customers,C0
14533.0,2777,1.4536923076923078,0,Regular Customers,C0
14534.0,1925,3.2944802867383514,0,Regular Customers,C0
14535.0,1825,2.5144744744744747,0,Regular Customers,C0
14536.0,40,4.8315789473684205,0,Regular Customers,C0
14537.0,120,2.963,0,Regular Customers,C0
14538.0,155,3.318947368421053,0,Regular Customers,C0
14539.0,428,2.0790625,0,Regular Customers,C0
14540.0,421,3.8622368421052626,0,Regular Customers,C0
14541.0,647,2.464054054054054,0,Regular Customers,C0
14542.0,19,5.41,0,Regular Customers,C0
14543.0,600,6.76392523364486,0,Regular Customers,C0
14544.0,1543,2.4168421052631577,0,Regular Customers,C0
14546.0,1287,2.739904076738609,0,Regular Customers,C0
14547.0,2658,2.871607629427793,0,Regular Customers,C0
14548.0,256,2.55,0,Regular Customers,C0
14549.0,136,3.2125,0,Regular Customers,C0
14550.0,394,2.184375,0,Regular Customers,C0
14551.0,106,4.702,0,Regular Customers,C0
14552.0,91,1.8751724137931036,0,Regular Customers,C0
14553.0,493,3.723628318584071,0,Regular Customers,C0
14554.0,1478,2.756851851851852,0,Regular Customers,C0
14555.0,130,3.0109523809523813,0,Regular Customers,C0
14557.0,0,1.59,0,Regular Customers,C0
